"VMail Message","Day Mins","Eve Mins","Night Mins","Intl Mins","CustServ Calls","Day Calls","Day Charge","Eve Calls","Eve Charge","Night Calls","Night Charge","Intl Calls","Intl Charge","Account Length","Int'l Plan","VMail Plan","Cluster","Cluster Label"
0,204.40000000000003,219.1,222.70000000000013,10.5,3,135,34.74999999999999,90,18.62,114.00000000000016,10.02,6.000000000000001,2.8400000000000003,146,1,0,"cluster_3","Label4"
0,244.6,188.79999999999998,206.00000000000009,11.3,1,89,41.58,80,16.05,114.00000000000016,9.27,4,3.05,124.00000000000001,1,0,"cluster_3","Label4"
0,218,114.4,269.2000000000001,12.400000000000002,0,57,37.06,87.99999999999999,9.72,95.00000000000013,12.11,1,3.35,151,1,0,"cluster_3","Label4"
0,176.20000000000002,145,249.50000000000014,5.700000000000001,0,86.99999999999999,29.95,81,12.33,92.00000000000013,11.23,4,1.54,149.00000000000003,1,0,"cluster_3","Label4"
0,264.3,160.9,198.60000000000008,9.3,0,91,44.93,115,13.68,73.00000000000009,8.94,5,2.51,92,1,0,"cluster_3","Label4"
0,171.5,160,212.40000000000012,5,1,99,29.16,102.99999999999999,13.6,102.00000000000014,9.559999999999999,2,1.35,224,1,0,"cluster_3","Label4"
0,192.9,185.49999999999997,205.20000000000007,10.9,1,131,32.79,101,15.769999999999998,130.00000000000017,9.23,4,2.94,129,1,0,"cluster_3","Label4"
0,165.4,196,349.20000000000016,9.6,2,107,28.12,126,16.66,110.00000000000014,15.71,7.000000000000001,2.59,85,1,0,"cluster_3","Label4"
0,221.80000000000004,203.8,215.80000000000013,8.4,1,97,37.71,134,17.32,154.00000000000023,9.71,4,2.27,90,1,0,"cluster_3","Label4"
0,293.3,188.49999999999997,266.90000000000015,14.500000000000002,0,79,49.86,90,16.02,91.00000000000013,12.010000000000002,4,3.92,110.00000000000001,1,0,"cluster_3","Label4"
0,180.90000000000003,209.5,249.90000000000015,7.400000000000001,2,114,30.75,118,17.81,105.00000000000014,11.25,4,2,127.00000000000001,1,0,"cluster_3","Label4"
0,244.80000000000004,60.8,176.70000000000007,10.700000000000001,2,91,41.62,105,5.17,110.00000000000014,7.95,3.0000000000000004,2.89,167,1,0,"cluster_3","Label4"
0,346.80000000000007,249.49999999999997,275.40000000000015,13.3,1,55,58.96,79,21.21,102.00000000000014,12.39,9,3.59,64,1,0,"cluster_3","Label4"
0,216.70000000000002,116.49999999999999,220.00000000000014,9.8,2,117,36.839999999999996,126,9.9,110.00000000000014,9.899999999999999,4,2.65,12,1,0,"cluster_3","Label4"
0,194.20000000000002,249.4,254.90000000000015,12.9,1,106,33.01,105,21.2,129.00000000000017,11.469999999999999,1,3.48,161,1,0,"cluster_3","Label4"
0,170.7,179.1,281.9000000000001,8.2,3,55,29.019999999999996,108,15.220000000000002,89.00000000000013,12.690000000000001,9,2.21,40.00000000000001,1,0,"cluster_3","Label4"
0,235.10000000000002,251.8,285.9000000000001,7.200000000000001,4,98.00000000000001,39.97,79,21.4,76.00000000000011,12.869999999999997,2,1.94,88,1,0,"cluster_3","Label4"
0,193.7,186.6,223.0000000000001,11.6,0,108,32.93,97.99999999999999,15.86,100.00000000000014,10.04,8,3.13,101,1,0,"cluster_3","Label4"
0,194.40000000000003,247.8,245.40000000000015,11.2,2,83,33.05,84,21.06,93.00000000000013,11.04,7.000000000000001,3.02,107.00000000000001,1,0,"cluster_3","Label4"
0,174,161.3,260.7000000000001,11.400000000000002,2,123,29.58,115,13.71,98.00000000000013,11.73,3.0000000000000004,3.08,137,1,0,"cluster_3","Label4"
0,236.90000000000003,157.6,241.0000000000001,7.3,0,107,40.269999999999996,105,13.4,120.00000000000016,10.850000000000001,2,1.9700000000000002,97,1,0,"cluster_3","Label4"
0,266.1,182,206.50000000000009,10.3,1,120,45.24,92,15.47,103.00000000000014,9.29,4,2.78,86.00000000000001,1,0,"cluster_3","Label4"
0,234.10000000000002,163.1,282.5000000000001,10,1,91,39.8,105,13.86,100.00000000000014,12.71,3.0000000000000004,2.7,107.00000000000001,1,0,"cluster_3","Label4"
0,242.20000000000002,226.1,252.00000000000014,13.900000000000002,2,102,41.17,80,19.22,96.00000000000013,11.34,5,3.75,127.00000000000001,1,0,"cluster_3","Label4"
0,245.20000000000002,101.5,152.30000000000007,10.700000000000001,0,112,41.68,101,8.630000000000003,116.00000000000016,6.85,5,2.89,128,1,0,"cluster_3","Label4"
0,227.4,211.5,258.2000000000001,11.900000000000002,0,105,38.65999999999999,119.99999999999999,17.98,113.00000000000016,11.620000000000001,3.0000000000000004,3.2100000000000004,81,1,0,"cluster_3","Label4"
0,180.00000000000003,198.8,217.1000000000001,12.400000000000002,1,119,30.599999999999998,126,16.9,70.00000000000009,9.77,3.0000000000000004,3.35,115.00000000000001,1,0,"cluster_3","Label4"
0,273.90000000000003,278.6,255.30000000000015,10.9,1,119,46.56,102.99999999999999,23.68,90.00000000000013,11.490000000000002,7.000000000000001,2.94,105,1,0,"cluster_3","Label4"
0,148.2,161.8,259.3000000000001,11,0,108,25.189999999999998,113,13.75,103.00000000000014,11.670000000000002,4,2.9700000000000006,104,1,0,"cluster_3","Label4"
0,241.00000000000003,231.79999999999998,220.2000000000001,9.9,1,120,40.96999999999999,96,19.700000000000003,67.0000000000001,9.91,1,2.67,76,1,0,"cluster_3","Label4"
0,268.4,150.6,297.90000000000015,9.7,2,85,45.629999999999995,131,12.8,84.00000000000011,13.41,8,2.62,109,1,0,"cluster_3","Label4"
0,161.3,124.4,262.0000000000001,14.100000000000001,0,83,27.42,83,10.57,98.00000000000013,11.79,3.0000000000000004,3.81,181.00000000000003,1,0,"cluster_3","Label4"
0,187.30000000000004,160.7,263.8000000000002,9.6,0,118.00000000000001,31.839999999999996,111,13.660000000000002,112.00000000000016,11.870000000000001,2,2.59,125.00000000000001,1,0,"cluster_3","Label4"
0,189.10000000000002,223.2,269.00000000000017,13.900000000000002,2,122,32.14999999999999,92,18.97,116.00000000000016,12.11,3.0000000000000004,3.75,80,1,0,"cluster_3","Label4"
0,141.40000000000003,123.9,323.5000000000001,8.100000000000001,2,80,24.04,76,10.53,88.00000000000013,14.560000000000002,3.0000000000000004,2.19,15,1,0,"cluster_3","Label4"
0,221,165.4,235.40000000000015,9.7,1,115.00000000000001,37.57,97,14.06,117.00000000000016,10.59,4,2.62,55.00000000000001,1,0,"cluster_3","Label4"
0,269.6,171.69999999999996,219.0000000000001,8.2,1,120.99999999999999,45.83,91,14.59,98.00000000000013,9.86,6.000000000000001,2.21,55.00000000000001,1,0,"cluster_3","Label4"
0,196.2,176.5,232.40000000000012,15.2,0,129,33.35,86,15,108.00000000000014,10.46,1,4.1,138,1,0,"cluster_3","Label4"
0,172.9,183,226.40000000000012,9.8,0,119,29.39,86,15.560000000000002,100.00000000000014,10.189999999999998,1,2.65,37,1,0,"cluster_3","Label4"
0,252.30000000000004,207,284.60000000000014,12.000000000000002,3,120,42.89,112,17.6,95.00000000000013,12.810000000000002,5,3.24,92,1,0,"cluster_3","Label4"
0,197.60000000000002,246.49999999999997,285.3000000000001,12.5,2,126,33.59,112,20.95,104.00000000000014,12.84,8,3.38,126.00000000000001,1,0,"cluster_3","Label4"
0,276.5,195.59999999999997,210.30000000000015,7.200000000000001,1,122,47.01,79,16.63,78.00000000000011,9.46,3.0000000000000004,1.94,80,1,0,"cluster_3","Label4"
0,228.4,145.1,245.30000000000015,7.7,0,100,38.83,108,12.33,140.0000000000002,11.04,7.000000000000001,2.08,105,1,0,"cluster_3","Label4"
0,180.4,193.99999999999997,227.30000000000013,8.4,0,123,30.67,97.99999999999999,16.49,88.00000000000013,10.23,5,2.27,157.00000000000003,1,0,"cluster_3","Label4"
0,247.5,108.5,232.00000000000014,10.600000000000001,2,99,42.08,118,9.22,72.00000000000009,10.439999999999998,3.0000000000000004,2.86,127.00000000000001,1,0,"cluster_3","Label4"
0,198.70000000000002,209.5,281.9000000000001,12.400000000000002,0,70,33.78,106,17.81,126.00000000000017,12.690000000000001,4,3.35,151,1,0,"cluster_3","Label4"
0,345.3,203.4,217.50000000000014,11.8,1,81,58.7,106,17.29,107.00000000000014,9.79,8,3.19,115.00000000000001,1,0,"cluster_3","Label4"
0,255.90000000000003,140.9,308.9000000000001,12.1,1,128,43.5,92,11.98,130.00000000000017,13.899999999999999,2,3.27,103.00000000000001,1,0,"cluster_3","Label4"
0,277.90000000000003,155.8,256.90000000000015,9.2,0,123,47.239999999999995,112,13.240000000000002,71.00000000000009,11.559999999999999,10,2.48,65,1,0,"cluster_3","Label4"
0,268.4,174.4,193.5000000000001,11.6,1,81,45.629999999999995,115,14.82,96.00000000000013,8.71,4,3.13,138,1,0,"cluster_3","Label4"
0,208.70000000000002,173.29999999999998,264.7000000000001,8.3,3,83.99999999999999,35.48,87.99999999999999,14.73,107.00000000000014,11.91,3.0000000000000004,2.24,66,1,0,"cluster_3","Label4"
0,255.8,142.7,181.20000000000007,11.7,0,125,43.489999999999995,111,12.13,101.00000000000014,8.15,3.0000000000000004,3.16,92,1,0,"cluster_3","Label4"
0,237.3,176.7,263.4000000000001,14.2,0,103,40.34,84,15.02,81.00000000000011,11.849999999999998,4,3.83,137,1,0,"cluster_3","Label4"
0,251.4,196.6,192.00000000000009,11,0,118.00000000000001,42.739999999999995,80,16.71,53.00000000000007,8.64,2,2.9700000000000006,52.00000000000001,1,0,"cluster_3","Label4"
0,162.8,229.6,332.70000000000016,13.600000000000001,0,118.00000000000001,27.679999999999996,91,19.52,94.00000000000013,14.969999999999999,3.0000000000000004,3.67,17,1,0,"cluster_3","Label4"
0,124.50000000000001,141.2,268.20000000000016,11.400000000000002,2,134,21.17,78,12,113.00000000000016,12.07,2,3.08,178,1,0,"cluster_3","Label4"
0,177.7,215.6,236.70000000000013,10.5,1,114,30.21,110,18.33,67.0000000000001,10.650000000000002,5,2.8400000000000003,56.00000000000001,1,0,"cluster_3","Label4"
0,218.70000000000002,155.6,277.40000000000015,8.2,1,111,37.18,133,13.23,62.000000000000085,12.48,5,2.21,148,1,0,"cluster_3","Label4"
0,246.80000000000004,206.3,208.40000000000012,13.200000000000001,0,110,41.959999999999994,63,17.54,123.00000000000017,9.379999999999999,5,3.56,76,1,0,"cluster_3","Label4"
0,248.7,172.3,191.9000000000001,11.3,1,118.00000000000001,42.279999999999994,73,14.650000000000002,87.00000000000011,8.64,2,3.05,177,1,0,"cluster_3","Label4"
0,219.40000000000003,225.7,255.30000000000015,12.000000000000002,4,112,37.3,102,19.18,95.00000000000013,11.490000000000002,4,3.24,100,1,0,"cluster_3","Label4"
0,197.2,188.49999999999997,211.1000000000001,7.800000000000001,1,90,33.52,113,16.02,94.00000000000013,9.5,8,2.11,163,1,0,"cluster_3","Label4"
0,166.7,148.3,186.90000000000006,10.1,3,113,28.34,122,12.61,121.00000000000016,8.41,3.0000000000000004,2.73,75.00000000000001,1,0,"cluster_4","Label5"
0,125.2,206.4,129.30000000000007,8.3,0,93,21.28,118.99999999999999,17.54,139.00000000000017,5.820000000000001,8,2.24,113,1,0,"cluster_4","Label5"
0,129.9,173.29999999999998,247.20000000000013,11.2,3,112,22.08,83,14.73,130.00000000000017,11.119999999999997,3.0000000000000004,3.02,91.00000000000001,1,0,"cluster_4","Label5"
0,167.1,177.5,249.40000000000015,14.100000000000001,2,86,28.41,87,15.09,132.00000000000017,11.219999999999999,7.000000000000001,3.81,117,1,0,"cluster_4","Label5"
0,135.1,134.1,223.1000000000001,12.300000000000002,2,95.00000000000001,22.97,102,11.4,81.00000000000011,10.04,2,3.3199999999999994,137,1,0,"cluster_4","Label5"
0,160,175.4,184.8000000000001,9.9,2,123,27.2,96,14.91,99.00000000000014,8.32,3.0000000000000004,2.67,118.00000000000001,1,0,"cluster_4","Label5"
0,178.20000000000002,167.8,182.10000000000008,13.600000000000001,3,113,30.29,94,14.26,111.00000000000016,8.19,3.0000000000000004,3.67,71.00000000000001,1,0,"cluster_4","Label5"
0,191.9,256.1,203.70000000000007,14.3,1,91,32.62,110,21.77,101.00000000000014,9.169999999999998,6.000000000000001,3.8600000000000003,55.00000000000001,1,0,"cluster_4","Label5"
0,156.1,180.3,179.60000000000008,11.100000000000001,2,114,26.539999999999996,63,15.33,115.00000000000016,8.080000000000002,9,3.0000000000000004,161,1,0,"cluster_4","Label5"
0,211.30000000000004,105.6,175.9000000000001,9.7,4,61,35.92,118.99999999999999,8.98,63.000000000000085,7.92,4,2.62,75.00000000000001,1,0,"cluster_4","Label5"
0,216.9,207.39999999999998,221.7000000000001,17.5,1,61,36.87,119.99999999999999,17.63,110.00000000000014,9.98,5,4.73,93,1,0,"cluster_4","Label5"
0,78.2,195.9,108.00000000000006,10.1,2,103,13.289999999999997,149,16.65,100.00000000000014,4.86,6.000000000000001,2.73,61,1,0,"cluster_4","Label5"
0,159.7,197.5,121.60000000000005,13.900000000000002,0,86,27.15,76,16.79,105.00000000000014,5.47,6.000000000000001,3.75,62.000000000000014,1,0,"cluster_4","Label5"
0,145.00000000000003,175.8,223.7000000000001,16.7,2,89,24.649999999999995,102,14.94,151.0000000000002,10.07,3.0000000000000004,4.51,91.00000000000001,1,0,"cluster_4","Label5"
0,167.3,198.5,133.10000000000005,11,1,119,28.44,118.99999999999999,16.87,88.00000000000013,5.990000000000001,6.000000000000001,2.9700000000000006,87.00000000000001,1,0,"cluster_4","Label5"
0,176.90000000000003,167.9,182.20000000000007,7.7,1,110,30.07,100,14.270000000000001,138.00000000000017,8.2,2,2.08,127.00000000000001,1,0,"cluster_4","Label5"
0,161.9,200.9,134.00000000000006,10.700000000000001,1,138,27.519999999999996,113.99999999999999,17.08,134.00000000000017,6.03,4,2.89,112,1,0,"cluster_4","Label5"
0,148.50000000000003,219.4,198.50000000000009,14.500000000000002,1,126,25.25,124.99999999999999,18.65,121.00000000000016,8.93,7.000000000000001,3.92,68,1,0,"cluster_4","Label5"
0,167.7,93.7,241.30000000000015,13.4,3,94,28.509999999999998,121,7.959999999999999,115.00000000000016,10.86,1,3.6200000000000006,121,1,0,"cluster_4","Label5"
0,120.90000000000002,235,95.10000000000005,11.400000000000002,2,58,20.549999999999997,87.99999999999999,19.98,130.00000000000017,4.280000000000001,11,3.08,67.00000000000001,1,0,"cluster_4","Label5"
0,125.8,207.7,207.4000000000001,14.100000000000001,1,103,21.39,96,17.65,143.0000000000002,9.329999999999998,4,3.81,74,1,0,"cluster_4","Label5"
0,134.2,165,173.10000000000008,10.700000000000001,0,80,22.81,71,14.03,102.00000000000014,7.790000000000001,5,2.89,87.00000000000001,1,0,"cluster_4","Label5"
0,208.8,213.7,175.10000000000008,12.400000000000002,3,100.99999999999999,35.49999999999999,87,18.16,86.00000000000011,7.88,6.000000000000001,3.35,82,1,0,"cluster_4","Label5"
0,106.6,147.4,235.80000000000013,9.6,2,76,18.12,89,12.53,113.00000000000016,10.61,8,2.59,37,1,0,"cluster_4","Label5"
0,183.00000000000003,206.7,203.8000000000001,11.100000000000001,1,110,31.109999999999996,92.99999999999999,17.57,119.00000000000016,9.169999999999998,6.000000000000001,3.0000000000000004,60.00000000000001,1,0,"cluster_4","Label5"
0,197.2,211.69999999999996,210.10000000000014,8.3,4,97,33.52,115,17.99,133.00000000000017,9.45,4,2.24,85,1,0,"cluster_4","Label5"
0,132.1,138.9,192.60000000000008,9.1,2,41.99999999999999,22.46,87.99999999999999,11.81,119.00000000000016,8.670000000000002,1,2.46,2,1,0,"cluster_4","Label5"
0,197.2,156,204.1000000000001,9.9,4,127,33.52,92,13.26,99.00000000000014,9.18,6.000000000000001,2.67,99.00000000000001,1,0,"cluster_4","Label5"
0,149.4,171.9,214.5000000000001,17.9,3,68,25.399999999999995,97.99999999999999,14.610000000000001,97.00000000000013,9.650000000000002,3.0000000000000004,4.83,81,1,0,"cluster_4","Label5"
0,133.3,182.9,241.10000000000014,12.9,3,106,22.66,89,15.550000000000002,123.00000000000017,10.850000000000001,2,3.48,107.00000000000001,1,0,"cluster_4","Label5"
0,225.3,108.2,139.60000000000005,17.3,1,134,38.3,87,9.2,132.00000000000017,6.280000000000001,9,4.67,64,1,0,"cluster_4","Label5"
0,180.7,174.6,165.3000000000001,12.000000000000002,2,127,30.72,94,14.840000000000002,114.00000000000016,7.44,6.000000000000001,3.24,42,1,0,"cluster_4","Label5"
0,153.60000000000002,232.9,214.2000000000001,14.100000000000001,0,108,26.11,85,19.8,92.00000000000013,9.64,4,3.81,51.00000000000001,1,0,"cluster_4","Label5"
0,237.80000000000004,208.89999999999998,167.8000000000001,15.600000000000001,2,92,40.42999999999999,118.99999999999999,17.76,86.00000000000011,7.550000000000001,6.000000000000001,4.21,49,1,0,"cluster_4","Label5"
0,204,168.5,164.00000000000009,13.3,3,83.99999999999999,34.68,61,14.32,102.00000000000014,7.380000000000001,3.0000000000000004,3.59,106,1,0,"cluster_4","Label5"
0,190.6,161.7,189.9000000000001,13,1,100,32.4,104.00000000000001,13.74,136.00000000000017,8.55,6.000000000000001,3.51,33,1,0,"cluster_4","Label5"
0,145.90000000000003,208.2,180.9000000000001,14.400000000000002,0,69,24.799999999999997,141,17.7,106.00000000000014,8.14,10,3.89,154,1,0,"cluster_4","Label5"
0,206.9,167.7,155.70000000000007,10.9,0,134,35.17,105,14.25,86.00000000000011,7.010000000000001,4,2.94,89,1,0,"cluster_4","Label5"
0,47.800000000000004,178.9,152.60000000000008,13.3,0,120,8.13,123,15.21,96.00000000000013,6.87,7.000000000000001,3.59,47.00000000000001,1,0,"cluster_4","Label5"
0,171.7,144.5,157.90000000000006,6.800000000000001,3,78,29.19,86,12.28,106.00000000000014,7.110000000000001,3.0000000000000004,1.84,103.00000000000001,1,0,"cluster_4","Label5"
0,186.00000000000003,66,213.1000000000001,12.9,1,107,31.62,94,5.610000000000001,105.00000000000014,9.59,4,3.48,135,1,0,"cluster_4","Label5"
0,179.90000000000003,170,190.60000000000008,13.8,1,72,30.58,97.99999999999999,14.45,89.00000000000013,8.580000000000002,2,3.73,120,1,0,"cluster_4","Label5"
0,159.9,179.9,154.4000000000001,11.6,2,94,27.18,95,15.29,102.00000000000014,6.95,2,3.13,100,1,0,"cluster_4","Label5"
0,162.4,167,128.90000000000006,11.400000000000002,2,131,27.61,102,14.2,118.00000000000016,5.8,2,3.08,86.00000000000001,1,0,"cluster_4","Label5"
0,106.1,123.5,96.40000000000003,12.9,0,77,18.04,100,10.5,92.00000000000013,4.34,3.0000000000000004,3.48,55.00000000000001,1,0,"cluster_4","Label5"
0,183.8,164.7,111.00000000000006,10.1,1,113,31.25,110,14.000000000000002,87.00000000000011,5,4,2.73,147,1,0,"cluster_4","Label5"
0,125.50000000000001,128.9,251.90000000000015,6.3,4,106,21.339999999999996,96,10.96,129.00000000000017,11.34,6.000000000000001,1.7,123,1,0,"cluster_4","Label5"
0,164,153.1,123.80000000000004,6.400000000000001,0,99,27.879999999999995,102,13.010000000000002,104.00000000000014,5.57,4,1.73,33,1,0,"cluster_4","Label5"
0,183.4,141.9,200.40000000000012,10.4,2,103,31.18,113,12.060000000000002,122.00000000000016,9.02,9,2.81,136,1,0,"cluster_4","Label5"
0,122.3,118.79999999999998,147.90000000000006,13.700000000000001,3,83,20.79,94,10.1,95.00000000000013,6.66,3.0000000000000004,3.7000000000000006,131,1,0,"cluster_4","Label5"
0,115.10000000000001,211.3,136.10000000000005,13.8,2,114,19.57,70,17.96,85.00000000000011,6.12,3.0000000000000004,3.73,108,1,0,"cluster_4","Label5"
0,156.4,130.4,207.3000000000001,7.3,1,116,26.59,113.99999999999999,11.08,109.00000000000014,9.329999999999998,5,1.9700000000000002,101,1,0,"cluster_4","Label5"
0,146.7,148.3,238.60000000000014,12.5,3,83,24.94,91,12.61,69.00000000000009,10.739999999999998,3.0000000000000004,3.38,64,1,0,"cluster_4","Label5"
0,236.3,152.8,160.30000000000007,11.2,3,91,40.17,130,12.99,98.00000000000013,7.21,8,3.02,54,1,0,"cluster_4","Label5"
0,161.5,192.9,168.3000000000001,11.2,0,120.99999999999999,27.46,137,16.4,96.00000000000013,7.570000000000001,13,3.02,139,1,0,"cluster_4","Label5"
0,143.2,179.5,171.8000000000001,6.200000000000001,4,60,24.34,159,15.260000000000002,122.00000000000016,7.73,4,1.67,127.00000000000001,1,0,"cluster_4","Label5"
0,151.8,103.59999999999998,156.30000000000007,12.2,1,115.00000000000001,25.81,116,8.81,86.00000000000011,7.03,4,3.2900000000000005,91.00000000000001,1,0,"cluster_4","Label5"
0,107.20000000000002,86.8,156.20000000000007,9.7,1,98.00000000000001,18.219999999999995,122,7.38,117.00000000000016,7.03,4,2.62,100,1,0,"cluster_4","Label5"
0,180.90000000000003,194.89999999999998,197.8000000000001,8.8,3,79,30.75,83,16.57,109.00000000000014,8.9,9,2.38,149.00000000000003,1,0,"cluster_4","Label5"
0,122.2,131.7,169.50000000000009,10.3,5,112,20.77,94,11.19,106.00000000000014,7.63,9,2.78,113,1,0,"cluster_4","Label5"
0,186.10000000000002,198.59999999999997,206.50000000000009,13.8,4,114,31.639999999999997,140,16.880000000000003,80.00000000000011,9.29,5,3.73,71.00000000000001,1,0,"cluster_4","Label5"
0,140,196.4,120.10000000000005,9.7,4,100.99999999999999,23.8,77,16.690000000000005,133.00000000000017,5.4,4,2.62,122,1,0,"cluster_4","Label5"
0,223.4,220.59999999999997,203.9000000000001,6.3,0,98.00000000000001,37.98,101,18.750000000000004,118.00000000000016,9.18,6.000000000000001,1.7,118.00000000000001,1,0,"cluster_5","Label6"
0,251.5,212.8,157.8000000000001,9.3,0,105,42.75999999999999,104.00000000000001,18.09,67.0000000000001,7.1,4,2.51,43.00000000000001,1,0,"cluster_5","Label6"
0,271.5,216.3,121.10000000000005,11.7,1,86.99999999999999,46.16,126,18.39,105.00000000000014,5.45,4,3.16,83.00000000000001,1,0,"cluster_5","Label6"
0,259.9,245,134.40000000000006,8.4,3,68,44.18,122,20.83,121.00000000000016,6.05,3.0000000000000004,2.27,170,1,0,"cluster_5","Label6"
0,203.50000000000003,247.6,194.30000000000013,11.900000000000002,0,100,34.6,102.99999999999999,21.05,94.00000000000013,8.74,11,3.2100000000000004,144,1,0,"cluster_5","Label6"
0,226.70000000000002,228.1,73.20000000000005,17.6,2,98.00000000000001,38.54,115,19.39,93.00000000000013,3.2899999999999996,4,4.75,70.00000000000001,1,0,"cluster_5","Label6"
0,236.20000000000002,218.6,194.10000000000008,13.200000000000001,2,77,40.15,85,18.58,97.00000000000013,8.73,2,3.56,64,1,0,"cluster_5","Label6"
0,257.1,312.2,183.00000000000009,8.8,1,53,43.71,127,26.54,82.00000000000011,8.24,6.000000000000001,2.38,159,1,0,"cluster_5","Label6"
0,233.80000000000004,221.6,146.90000000000006,12.800000000000002,0,103,39.75,131,18.84,106.00000000000014,6.61,3.0000000000000004,3.46,102.00000000000001,1,0,"cluster_5","Label6"
0,279.8,248.7,171.00000000000009,8.4,2,90,47.57,91,21.14,118.00000000000016,7.690000000000001,10,2.27,69,1,0,"cluster_5","Label6"
0,216,188.2,147.10000000000005,3.6000000000000005,2,73,36.72,117,16,98.00000000000013,6.62,7.000000000000001,0.97,85,1,0,"cluster_5","Label6"
0,222.4,327,208.00000000000009,8.7,1,78,37.81,111,27.8,104.00000000000014,9.36,9,2.35,75.00000000000001,1,0,"cluster_5","Label6"
0,249.90000000000003,242.49999999999997,151.70000000000007,15.300000000000002,1,95.00000000000001,42.48,104.00000000000001,20.61,121.00000000000016,6.83,6.000000000000001,4.13,115.00000000000001,1,0,"cluster_5","Label6"
0,189.6,267.4,184.50000000000009,1.3,1,78,32.22999999999999,117,22.73,137.00000000000017,8.3,6.000000000000001,0.35,161,1,0,"cluster_5","Label6"
0,230.90000000000003,243.2,182.4000000000001,11,0,132,39.24999999999999,99,20.67,57.00000000000008,8.21,2,2.9700000000000006,122,1,0,"cluster_5","Label6"
0,219.1,242.9,168.9000000000001,10.1,2,100,37.25,90,20.650000000000002,101.00000000000014,7.6,4,2.73,167,1,0,"cluster_5","Label6"
0,273.5,183.8,153.8000000000001,11,2,103.99999999999999,46.5,68,15.620000000000001,67.0000000000001,6.92,9,2.9700000000000006,107.00000000000001,1,0,"cluster_5","Label6"
0,199.60000000000002,211.39999999999998,72.40000000000003,11,3,89,33.93,96,17.97,84.00000000000011,3.2600000000000002,4,2.9700000000000006,136,1,0,"cluster_5","Label6"
0,267.4,204.2,111.70000000000005,5.9,1,78,45.46,85,17.36,146.0000000000002,5.03,4,1.59,129,1,0,"cluster_5","Label6"
0,243.20000000000002,147,94.90000000000006,7.200000000000001,4,109,41.34,87.99999999999999,12.5,99.00000000000014,4.27,4,1.94,94.00000000000001,1,0,"cluster_5","Label6"
0,199.2,214.7,150.90000000000006,11.8,1,122,33.86,113.99999999999999,18.25,105.00000000000014,6.79,7.000000000000001,3.19,136,1,0,"cluster_5","Label6"
0,236.80000000000004,265.3,152.4000000000001,9.5,1,141,40.26,101,22.55,77.00000000000011,6.86,2,2.57,78.00000000000001,1,0,"cluster_5","Label6"
0,256.8,230.1,143.60000000000005,9.1,3,90,43.66,104.00000000000001,19.56,82.00000000000011,6.46,10,2.46,136,1,0,"cluster_5","Label6"
0,235.6,194.8,170.60000000000008,8.6,1,131,40.05,107,16.56,93.00000000000013,7.68,4,2.32,94.00000000000001,1,0,"cluster_5","Label6"
0,200.60000000000002,289.5,98.30000000000004,11.2,2,117,34.1,119.99999999999999,24.610000000000003,95.00000000000013,4.42,5,3.02,96,1,0,"cluster_5","Label6"
0,204.30000000000004,188.79999999999998,139.40000000000006,9.2,1,82,34.73,115,16.05,97.00000000000013,6.27,7.000000000000001,2.48,113,1,0,"cluster_5","Label6"
0,273.3,263.6,165.20000000000007,12.000000000000002,1,66,46.459999999999994,121,22.41,84.00000000000011,7.43,7.000000000000001,3.24,76,1,0,"cluster_5","Label6"
0,242.3,350.9,163.10000000000008,11.3,0,102,41.19,102,29.83,93.00000000000013,7.34,3.0000000000000004,3.05,99.00000000000001,1,0,"cluster_5","Label6"
0,214.1,240.5,188.90000000000012,10.1,1,77,36.4,94,20.44,75.00000000000009,8.5,3.0000000000000004,2.73,54,1,0,"cluster_5","Label6"
0,190.5,259.7,141.50000000000006,9.7,2,108,32.38999999999999,108,22.07,111.00000000000016,6.37,2,2.62,54,1,0,"cluster_5","Label6"
0,277,238.3,94.40000000000003,8.3,1,119,47.09,106,20.26,96.00000000000013,4.25,3.0000000000000004,2.24,156.00000000000003,1,0,"cluster_5","Label6"
0,254.7,252.2,178.10000000000008,8,0,103,43.29999999999999,80,21.44,103.00000000000014,8.010000000000002,3.0000000000000004,2.16,133.00000000000003,1,0,"cluster_5","Label6"
0,170.1,271.8,110.70000000000005,8.7,1,113,28.92,94,23.1,78.00000000000011,4.98,4,2.35,94.00000000000001,1,0,"cluster_5","Label6"
0,225.2,184.89999999999998,143.20000000000005,9.9,0,111,38.28,97.99999999999999,15.720000000000002,146.0000000000002,6.44,1,2.67,147,1,0,"cluster_5","Label6"
0,250.6,187.89999999999998,120.30000000000007,7.800000000000001,1,85,42.6,50,15.970000000000002,131.00000000000017,5.410000000000001,5,2.11,81,1,0,"cluster_5","Label6"
0,228.90000000000003,255.7,208.00000000000009,10.1,4,134,38.91,71,21.73,120.00000000000016,9.36,2,2.73,95.00000000000001,1,0,"cluster_5","Label6"
0,251.30000000000004,252.49999999999997,118.30000000000007,9.9,3,69,42.72,96,21.46,112.00000000000016,5.32,1,2.67,115.00000000000001,1,0,"cluster_5","Label6"
0,209.1,204.99999999999997,119.40000000000006,7.800000000000001,2,141,35.55,92.99999999999999,17.43,111.00000000000016,5.37,3.0000000000000004,2.11,109,1,0,"cluster_5","Label6"
